0,0
1e-06,6.66666222240148e-06
2e-06,6.66665777796148e-06
3e-06,6.66665333352444e-06
4e-06,6.66664888909037e-06
5e-06,6.66664444465926e-06
6e-06,6.66664000023111e-06
7e-06,6.66663555580592e-06
8e-06,6.6666311113837e-06
9e-06,6.66662666696444e-06
1e-05,6.66662222254815e-06
1.1e-05,6.66661777813481e-06
1.2e-05,6.66661333372444e-06
1.3e-05,6.66660888931703e-06
1.4e-05,6.66660444491259e-06
1.5e-05,6.66660000051111e-06
1.6e-05,6.66659555611259e-06
1.7e-05,6.66659111171703e-06
1.8e-05,6.66658666732444e-06
1.9e-05,6.66658222293481e-06
2e-05,6.66657777854814e-06
2.1e-05,6.66657333416444e-06
2.2e-05,6.6665688897837e-06
2.3e-05,6.66656444540592e-06
2.4e-05,6.6665600010311e-06
2.5e-05,6.66655555665925e-06
2.6e-05,6.66655111229036e-06
2.7e-05,6.66654666792443e-06
2.8e-05,6.66654222356147e-06
2.9e-05,6.66653777920147e-06
3e-05,6.66653333484443e-06
3.1e-05,6.66652889049036e-06
3.2e-05,6.66652444613925e-06
3.3e-05,6.6665200017911e-06
3.4e-05,6.66651555744591e-06
3.5e-05,6.66651111310369e-06
3.6e-05,6.66650666876442e-06
3.7e-05,6.66650222442813e-06
3.8e-05,6.66649778009479e-06
3.9e-05,6.66649333576442e-06
4e-05,6.66648889143701e-06
4.1e-05,6.66648444711257e-06
4.2e-05,6.66648000279108e-06
4.3e-05,6.66647555847256e-06
4.4e-05,6.666471114157e-06
4.5e-05,6.66646666984441e-06
4.6e-05,6.66646222553478e-06
4.7e-05,6.66645778122811e-06
4.8e-05,6.6664533369244e-06
4.9e-05,6.66644889262366e-06
5e-05,6.66644444832588e-06
5.1e-05,6.66644000403106e-06
5.2e-05,6.66643555973921e-06
5.3e-05,6.66643111545032e-06
5.4e-05,6.66642667116439e-06
5.5e-05,6.66642222688142e-06
5.6e-05,6.66641778260142e-06
5.7e-05,6.66641333832438e-06
5.8e-05,6.6664088940503e-06
5.9e-05,6.66640444977919e-06
6e-05,6.66640000551104e-06
6.1e-05,6.66639556124585e-06
6.2e-05,6.66639111698362e-06
6.3e-05,6.66638667272436e-06
6.4e-05,6.66638222846806e-06
6.5e-05,6.66637778421472e-06
6.6e-05,6.66637333996435e-06
6.7e-05,6.66636889571694e-06
6.8e-05,6.66636445147249e-06
6.9e-05,6.666360007231e-06
7e-05,6.66635556299248e-06
7.1e-05,6.66635111875692e-06
7.2e-05,6.66634667452432e-06
7.3e-05,6.66634223029468e-06
7.4e-05,6.66633778606801e-06
7.5e-05,6.6663333418443e-06
7.6e-05,6.66632889762356e-06
7.7e-05,6.66632445340577e-06
7.8e-05,6.66632000919095e-06
7.9e-05,6.6663155649791e-06
8e-05,6.6663111207702e-06
8.1e-05,6.66630667656427e-06
8.2e-05,6.6663022323613e-06
8.3e-05,6.66629778816129e-06
8.4e-05,6.66629334396425e-06
8.5e-05,6.66628889977017e-06
8.6e-05,6.66628445557905e-06
8.7e-05,6.66628001139089e-06
8.8e-05,6.6662755672057e-06
8.9e-05,6.66627112302347e-06
9e-05,6.66626667884421e-06
9.1e-05,6.6662622346679e-06
9.2e-05,6.66625779049456e-06
9.3e-05,6.66625334632418e-06
9.4e-05,6.66624890215677e-06
9.5e-05,6.66624445799231e-06
9.6e-05,6.66624001383082e-06
9.7e-05,6.66623556967229e-06
9.8e-05,6.66623112551673e-06
9.9e-05,6.66622668136413e-06
0.0001,6.66622223721449e-06
0.000101,6.66621779306781e-06
0.000102,6.6662133489241e-06
0.000103,6.66620890478335e-06
0.000104,6.66620446064556e-06
0.000105,6.66620001651073e-06
0.000106,6.66619557237887e-06
0.000107,6.66619112824997e-06
0.000108,6.66618668412403e-06
0.000109,6.66618224000106e-06
0.00011,6.66617779588105e-06
0.000111,6.666173351764e-06
0.000112,6.66616890764991e-06
0.000113,6.66616446353879e-06
0.000114,6.66616001943063e-06
0.000115,6.66615557532543e-06
0.000116,6.6661511312232e-06
0.000117,6.66614668712392e-06
0.000118,6.66614224302761e-06
0.000119,6.66613779893427e-06
0.00012,6.66613335484388e-06
0.000121,6.66612891075646e-06
0.000122,6.666124466672e-06
0.000123,6.66612002259051e-06
0.000124,6.66611557851197e-06
0.000125,6.6661111344364e-06
0.000126,6.6661066903638e-06
0.000127,6.66610224629415e-06
0.000128,6.66609780222747e-06
0.000129,6.66609335816375e-06
0.00013,6.66608891410299e-06
0.000131,6.6660844700452e-06
0.000132,6.66608002599037e-06
0.000133,6.6660755819385e-06
0.000134,6.66607113788959e-06
0.000135,6.66606669384365e-06
0.000136,6.66606224980067e-06
0.000137,6.66605780576065e-06
0.000138,6.66605336172359e-06
0.000139,6.6660489176895e-06
0.00014,6.66604447365837e-06
0.000141,6.6660400296302e-06
0.000142,6.666035585605e-06
0.000143,6.66603114158276e-06
0.000144,6.66602669756348e-06
0.000145,6.66602225354716e-06
0.000146,6.66601780953381e-06
0.000147,6.66601336552342e-06
0.000148,6.66600892151599e-06
0.000149,6.66600447751152e-06
0.00015,6.66600003351002e-06
0.000151,6.66599558951148e-06
0.000152,6.6659911455159e-06
0.000153,6.66598670152329e-06
0.000154,6.66598225753363e-06
0.000155,6.66597781354694e-06
0.000156,6.66597336956322e-06
0.000157,6.66596892558245e-06
0.000158,6.66596448160465e-06
0.000159,6.66596003762981e-06
0.00016,6.66595559365793e-06
0.000161,6.66595114968902e-06
0.000162,6.66594670572307e-06
0.000163,6.66594226176008e-06
0.000164,6.66593781780006e-06
0.000165,6.66593337384299e-06
0.000166,6.66592892988889e-06
0.000167,6.66592448593775e-06
0.000168,6.66592004198958e-06
0.000169,6.66591559804437e-06
0.00017,6.66591115410211e-06
0.000171,6.66590671016283e-06
0.000172,6.6659022662265e-06
0.000173,6.66589782229314e-06
0.000174,6.66589337836274e-06
0.000175,6.6658889344353e-06
0.000176,6.66588449051083e-06
0.000177,6.66588004658932e-06
0.000178,6.66587560267077e-06
0.000179,6.66587115875518e-06
0.00018,6.66586671484256e-06
0.000181,6.6658622709329e-06
0.000182,6.6658578270262e-06
0.000183,6.66585338312246e-06
0.000184,6.66584893922169e-06
0.000185,6.66584449532388e-06
0.000186,6.66584005142903e-06
0.000187,6.66583560753714e-06
0.000188,6.66583116364822e-06
0.000189,6.66582671976226e-06
0.00019,6.66582227587926e-06
0.000191,6.66581783199923e-06
0.000192,6.66581338812215e-06
0.000193,6.66580894424804e-06
0.000194,6.6658045003769e-06
0.000195,6.66580005650871e-06
0.000196,6.66579561264349e-06
0.000197,6.66579116878123e-06
0.000198,6.66578672492193e-06
0.000199,6.6657822810656e-06
0.0002,6.66577783721223e-06
0.000201,6.66577339336182e-06
0.000202,6.66576894951437e-06
0.000203,6.66576450566989e-06
0.000204,6.66576006182836e-06
0.000205,6.6657556179898e-06
0.000206,6.66575117415421e-06
0.000207,6.66574673032157e-06
0.000208,6.6657422864919e-06
0.000209,6.66573784266519e-06
0.00021,6.66573339884145e-06
